Id,Prediction
661,0.5805366
662,0.582386
663,0.60288167
664,0.591225
665,0.61578876
666,0.5771594
667,0.57479787
668,0.58108497
669,0.574537
670,0.588173
671,0.5972835
672,0.5751383
673,0.6156952
674,0.5848948
675,0.5911976
676,0.5743534
677,0.61558384
678,0.5733315
679,0.6031632
680,0.5763419
681,0.5970569
682,0.60298055
683,0.57503563
684,0.5866263
685,0.57556456
686,0.5772779
687,0.5867147
688,0.5743299
689,0.57498837
690,0.573594
691,0.57278806
692,0.57535577
693,0.5781128
694,0.59845
695,0.57323456
696,0.6026272
697,0.6033168
698,0.57400084
699,0.5737415
700,0.6166955
701,0.57331526
702,0.58008206
703,0.5776813
704,0.59823745
705,0.58322036
706,0.5738141
707,0.5764205
708,0.58357507
709,0.57382625
710,0.60259837
711,0.62064654
712,0.5761931
713,0.61558384
714,0.572884
715,0.5756479
716,0.6156027
717,0.5828628
718,0.57432544
719,0.5781549
720,0.57278514
721,0.57875305
722,0.5818073
723,0.57613087
724,0.57291305
725,0.5802789
726,0.5884551
727,0.572988
728,0.57384145
729,0.6069391
730,0.57519823
731,0.58578146
732,0.6026995
733,0.5733082
734,0.61580974
735,0.61559606
736,0.5970391
737,0.5742845
738,0.5772624
739,0.5770691
740,0.5738817
741,0.5733035
742,0.5825957
743,0.57799053
744,0.58239293
745,0.5827759
746,0.58096874
747,0.5773328
748,0.5769599
749,0.5731936
750,0.5825157
751,0.5750736
752,0.5855279
753,0.59695816
754,0.61558384
755,0.5823254
756,0.61558384
757,0.5778899
758,0.57638395
759,0.5752422
760,0.61658347
761,0.5748829
762,0.57442063
763,0.58220124
764,0.574354
765,0.61558384
766,0.57664603
767,0.57370067
768,0.57476944
769,0.5750578
770,0.5818853
771,0.57494676
772,0.57760805
773,0.5745062
774,0.615662
775,0.6156058
776,0.5734464
777,0.57532936
778,0.6192862
779,0.58571166
780,0.57681364
781,0.60546094
782,0.5738562
783,0.5750047
784,0.573187
785,0.57709146
786,0.5734054
787,0.61558384
788,0.5777552
789,0.58389693
790,0.5838299
791,0.5729867
792,0.60308933
793,0.61558944
794,0.5764137
795,0.5792002
796,0.5740117
797,0.5731969
798,0.5731879
799,0.57461375
800,0.57957053
801,0.57341105
802,0.57329476
803,0.60400486
804,0.5768507
805,0.58093715
806,0.61558384
807,0.61558384
808,0.5788592
809,0.5731507
810,0.5789858
811,0.5914793
812,0.5736554
813,0.60261536
814,0.5729619
815,0.5788114
816,0.5822976
817,0.5762008
818,0.5967768
819,0.59188324
820,0.5789326
821,0.5738416
822,0.58267283
823,0.57444185
824,0.58598757
825,0.57309055
826,0.596906
827,0.57436085
828,0.6033384
829,0.59584665
830,0.57367754
831,0.59973216
832,0.5741288
833,0.5756071
834,0.57510513
835,0.61558384
836,0.57343113
837,0.6158578
838,0.5815325
839,0.57379395
840,0.5980427
841,0.5760962
842,0.57633525
843,0.5835349
844,0.57687163
845,0.58712775
846,0.5728314
847,0.573131
848,0.57349455
849,0.57492405
850,0.61558384
851,0.57414865
852,0.57869786
853,0.59144956
854,0.6029618
855,0.58359885
856,0.573573
857,0.5742802
858,0.57330394
859,0.5742259
860,0.5757064
861,0.58485204
862,0.58643204
863,0.57301944
864,0.57510895
865,0.57392263
866,0.574202
867,0.6179734
868,0.602791
869,0.61558384
870,0.57433647
871,0.57278043
872,0.5736797
873,0.5767294
874,0.5762778
875,0.57662684
876,0.5755855
877,0.6155969
878,0.5750751
879,0.6004521
880,0.5774902
881,0.5810421
882,0.58600557
883,0.57574254
884,0.57586896
885,0.60283566
886,0.5971186
887,0.57341975
888,0.6060585
889,0.5749458
890,0.57823205
891,0.5733206
892,0.60333925
893,0.60267377
894,0.57577467
895,0.61563796
896,0.61580664
897,0.6156347
898,0.5730596
899,0.57440716
900,0.61559933
901,0.57334846
902,0.589197
903,0.57702476
904,0.5787266
905,0.6156185
906,0.57395685
907,0.5735154
908,0.59675586
909,0.61558384
910,0.5732465
911,0.57894534
912,0.57571214
913,0.57327706
914,0.57594866
915,0.603999
916,0.6157333
917,0.57650894
918,0.57753646
919,0.5732807
920,0.59098756
921,0.58321565
922,0.61558384
923,0.576117
924,0.59119487
925,0.57570606
926,0.5913673
927,0.615903
928,0.5729702
929,0.5736308
930,0.5779377
931,0.5728917
932,0.5733927
933,0.57355624
934,0.57408994
935,0.57661843
936,0.5771524
937,0.57364196
938,0.5761498
939,0.5900519
940,0.5972524
941,0.5740241
942,0.61566454
943,0.61558384
944,0.5731722
945,0.57451844
946,0.5746297
947,0.62194216
948,0.57821196
949,0.5879719
950,0.57710093
951,0.61558384
952,0.61569065
953,0.6158682
954,0.61563474
955,0.58279145
956,0.57480204
957,0.58646643
958,0.5742529
959,0.5737774
960,0.5917238
961,0.57337016
962,0.57411414
963,0.5853842
964,0.579432
965,0.57653046
966,0.57314265
967,0.57593536
968,0.58790314
969,0.5766216
970,0.57298106
971,0.5729043
972,0.5998082
973,0.573713
974,0.60311127
975,0.58107567
976,0.6155924
977,0.5827379
978,0.58590204
979,0.57407516
980,0.57800204
981,0.5732231
982,0.57370424
983,0.5731827
984,0.61558384
985,0.60138416
986,0.6229535
987,0.57346755
988,0.6038466
989,0.57400525
990,0.5747382
991,0.57533956
992,0.57373214
993,0.61558384
994,0.5735367
995,0.57443345
996,0.60260993
997,0.604134
998,0.60088605
999,0.61558384
1000,0.57767683
1001,0.57524174
1002,0.5761535
1003,0.5864528
1004,0.57506925
1005,0.57576525
1006,0.5827595
1007,0.61558384
1008,0.57899714
1009,0.5893693
1010,0.5768768
1011,0.6156912
1012,0.61558384
1013,0.5758592
1014,0.5917218
1015,0.58265096
1016,0.5748992
1017,0.5890382
1018,0.5765849
1019,0.5826495
1020,0.5784218
1021,0.5746142
1022,0.58574694
1023,0.5737185
1024,0.5816582
1025,0.58376116
1026,0.57563454
1027,0.5745997
1028,0.5754382
1029,0.6155907
1030,0.5755517
1031,0.5812152
1032,0.6026752
1033,0.57988644
1034,0.57370627
1035,0.60264117
1036,0.5739724
1037,0.5732543
1038,0.57283336
1039,0.5765689
1040,0.585292
1041,0.5739759
1042,0.61568624
1043,0.61560714
1044,0.5935817
1045,0.57507527
1046,0.6026613
1047,0.6156789
1048,0.5730033
1049,0.6156299
1050,0.5761236
1051,0.61558384
1052,0.5734388
1053,0.59103006
1054,0.58219564
1055,0.5740457
1056,0.5733807
1057,0.6156838
1058,0.5968442
1059,0.57464415
1060,0.57603675
1061,0.576045
1062,0.6156203
1063,0.5783547
1064,0.57465595
1065,0.5732255
1066,0.61558384
1067,0.5807505
1068,0.58479476
1069,0.5769792
1070,0.6156144
1071,0.5825819
1072,0.57560563
1073,0.59703356
1074,0.57347006
1075,0.5737358
1076,0.602618
1077,0.5744029
1078,0.59687716
1079,0.5757581
1080,0.59828043
1081,0.596759
1082,0.5752519
1083,0.57869464
1084,0.60264826
1085,0.57407624
1086,0.5729473
1087,0.57539666
1088,0.5729918
1089,0.5733464
1090,0.5785459
1091,0.5837844
1092,0.59696686
1093,0.61558384
1094,0.5751966
1095,0.5739901
1096,0.57400626
1097,0.6163335
1098,0.57685703
1099,0.57309836
1100,0.575305
1101,0.5785859
1102,0.6157053
1103,0.59127235
1104,0.61558384
1105,0.5748644
1106,0.5733277
1107,0.57362294
1108,0.57788306
1109,0.6182171
1110,0.57307726
1111,0.5822226
1112,0.5971877
1113,0.5738401
1114,0.587022
1115,0.61608326
1116,0.6156302
1117,0.574333
1118,0.5754146
1119,0.57529545
1120,0.59271055
1121,0.5741874
1122,0.5743378
1123,0.58018184
1124,0.57397354
1125,0.5736891
1126,0.6178198
1127,0.57355195
1128,0.5789521
1129,0.57396156
1130,0.5865084
1131,0.6156551
1132,0.58223224
1133,0.5735482
1134,0.58272266
1135,0.57486606
1136,0.5747583
1137,0.58230317
1138,0.5836478
1139,0.5875482
1140,0.60261434
1141,0.57327586
1142,0.57488
1143,0.5888824
1144,0.590993
1145,0.60262626
1146,0.57390934
1147,0.57315683
1148,0.6093279
1149,0.5755683
1150,0.5773032
1151,0.59642446
1152,0.6031821
1153,0.57313573
1154,0.58227843
1155,0.57422507
1156,0.5758417
1157,0.5728978
1158,0.5756254
1159,0.59804386
1160,0.5748605
1161,0.61559147
1162,0.5762152
1163,0.5750737
1164,0.60020924
1165,0.57306087
1166,0.5782926
1167,0.58734274
1168,0.5749067
1169,0.5782799
1170,0.58186764
1171,0.6156425
1172,0.5864981
1173,0.58240056
1174,0.61562985
1175,0.5866158
1176,0.5750531
1177,0.596902
1178,0.57418823
1179,0.5753879
1180,0.58195037
1181,0.57407284
1182,0.57499725
1183,0.5743551
1184,0.61563164
1185,0.57626045
1186,0.57414776
1187,0.5836944
1188,0.58030164
1189,0.57845837
1190,0.5859715
1191,0.582355
1192,0.6156027
1193,0.6026378
1194,0.61558384
1195,0.5736269
1196,0.5743222
1197,0.57456744
1198,0.5821589
1199,0.59177613
1200,0.6037998
1201,0.58186716
1202,0.5737335
1203,0.60315824
1204,0.5729105
1205,0.572841
1206,0.6156236
1207,0.573164
1208,0.5730051
1209,0.5741039
1210,0.5935603
1211,0.60268366
1212,0.6156325
1213,0.58222336
1214,0.574103
1215,0.5767555
1216,0.61559594
1217,0.5866325
1218,0.5728948
1219,0.5807977
1220,0.58055174
1221,0.5817314
1222,0.5763504
1223,0.5829462
1224,0.59288466
1225,0.57399344
1226,0.60268044
1227,0.58035976
1228,0.5732234
1229,0.57421964
1230,0.5778627
1231,0.57398045
1232,0.5775806
1233,0.60920244
1234,0.59009266
1235,0.5939552
1236,0.57526666
1237,0.6212437
1238,0.5739009
1239,0.57893085
1240,0.5824758
1241,0.5734218
1242,0.58124095
1243,0.5743067
1244,0.57598275
1245,0.58055794
1246,0.5829545
1247,0.57543975
1248,0.57698005
1249,0.57367826
1250,0.5841665
1251,0.5768513
1252,0.61558384
1253,0.5759561
1254,0.60137135
1255,0.57434046
1256,0.57501197
1257,0.59222734
1258,0.5820615
1259,0.61558384
1260,0.57353103
1261,0.5911099
1262,0.58258176
1263,0.5766753
1264,0.60340714
1265,0.5741621
1266,0.57478154
1267,0.5730574
1268,0.58224344
1269,0.61558384
1270,0.5746808
1271,0.57800627
1272,0.5744689
1273,0.57902956
1274,0.6028795
1275,0.5730465
1276,0.5904926
1277,0.58266705
1278,0.574118
1279,0.57494724
1280,0.583403
1281,0.57699937
1282,0.57338834
1283,0.57411456
1284,0.57645977
1285,0.57588965
1286,0.5734255
1287,0.57591426
1288,0.61640364
1289,0.6156387
1290,0.57910776
1291,0.57616234
1292,0.6156903
1293,0.5732356
1294,0.57350427
1295,0.6157706
1296,0.57420754
1297,0.57955664
1298,0.598222
1299,0.5749332
1300,0.57440037
1301,0.57615876
1302,0.60272586
1303,0.5743254
1304,0.5808985
1305,0.57488304
1306,0.61849076
1307,0.5808359
1308,0.58487827
1309,0.6156187
1310,0.57331556
1311,0.6166849
1312,0.57542855
1313,0.5803625
1314,0.5782069
1315,0.57380176
1316,0.57607704
1317,0.5738509
1318,0.5788563
1319,0.57332236
1320,0.5755671
1321,0.61558384
1322,0.5851868
1323,0.61558384
1324,0.57507145
1325,0.58188874
1326,0.59320056
1327,0.5881777
1328,0.59693074
1329,0.5733959
1330,0.57416946
1331,0.5769353
1332,0.5969006
1333,0.6027355
1334,0.57329327
1335,0.5764451
1336,0.61558384
1337,0.5831245
1338,0.57525647
1339,0.57503647
1340,0.5731549
1341,0.57785416
1342,0.5758652
1343,0.5794623
1344,0.59752524
1345,0.58280814
1346,0.58267504
1347,0.60677516
1348,0.5733324
1349,0.6164154
1350,0.5764789
1351,0.5742952
1352,0.5750679
1353,0.5753301
1354,0.6157083
1355,0.57450897
1356,0.58156264
1357,0.57473105
1358,0.5782718
1359,0.58175373
1360,0.57431525
1361,0.57467306
1362,0.57734936
1363,0.5846508
1364,0.5765926
1365,0.5773138
1366,0.58219486
1367,0.6063334
1368,0.5732408
1369,0.57814485
1370,0.5915201
1371,0.61561686
1372,0.5738047
1373,0.60334235
1374,0.59117025
1375,0.5838104
1376,0.5734932
1377,0.5796766
1378,0.57761276
1379,0.57872885
1380,0.5731734
1381,0.60359025
1382,0.5733357
1383,0.58284986
1384,0.575776
1385,0.58469707
1386,0.5730581
1387,0.61558384
1388,0.57969177
1389,0.5736404
1390,0.58611923
1391,0.5733673
1392,0.57898825
1393,0.5734482
1394,0.5970826
1395,0.5794915
1396,0.5776956
1397,0.57684034
1398,0.5732731
1399,0.5738505
1400,0.57546693
1401,0.57737404
1402,0.61558384
1403,0.61589605
1404,0.58639956
1405,0.57900983
1406,0.5843266
1407,0.5732266
1408,0.5787338
1409,0.5836286
1410,0.58114165
1411,0.5735176
1412,0.59119815
1413,0.5768577
1414,0.5729978
1415,0.5739319
1416,0.57972527
1417,0.61558384
1418,0.57373816
1419,0.61558384
1420,0.5744016
1421,0.58300865
1422,0.5979122
1423,0.6027797
1424,0.5925764
1425,0.57814735
1426,0.5813682
1427,0.58628356
1428,0.5776971
1429,0.5753079
1430,0.6156342
1431,0.5786617
1432,0.57740104
1433,0.5769712
1434,0.57306564
1435,0.57676697
1436,0.61563164
1437,0.57467395
1438,0.57382756
1439,0.5759339
1440,0.57831854
1441,0.57362413
1442,0.6028376
1443,0.6157728
1444,0.5754046
1445,0.5824156
1446,0.58825475
1447,0.5750232
1448,0.57370424
1449,0.57340825
1450,0.5776668
1451,0.6026216
1452,0.573761
1453,0.5969991
1454,0.58256847
1455,0.57348114
1456,0.6011631
1457,0.57350457
1458,0.5977304
1459,0.5745599
1460,0.61558384
1461,0.6157652
1462,0.61560136
1463,0.57325697
1464,0.5807057
1465,0.6254552
1466,0.5731667
1467,0.5967819
1468,0.5776222
1469,0.5746064
1470,0.582124
1471,0.61558384
1472,0.6161686
1473,0.57563925
1474,0.57325715
1475,0.58240455
1476,0.5739962
1477,0.5762146
1478,0.57422
1479,0.5741907
1480,0.57934827
1481,0.57410705
1482,0.5757346
1483,0.5755586
1484,0.5738779
1485,0.573324
1486,0.57404554
1487,0.60853404
1488,0.5742441
1489,0.57404727
1490,0.57348394
1491,0.61558384
1492,0.5745512
1493,0.5757176
1494,0.5857123
1495,0.5974524
1496,0.5749521
1497,0.57469404
1498,0.5879188
1499,0.6027358
1500,0.5740809
1501,0.61558384
1502,0.59094036
1503,0.5792402
1504,0.61558384
1505,0.6232652
1506,0.5787036
1507,0.57750094
1508,0.5763152
1509,0.5758807
1510,0.57297677
1511,0.58374166
1512,0.57307035
1513,0.5813617
1514,0.61795145
1515,0.6188091
1516,0.6157557
1517,0.57693857
1518,0.6027253
1519,0.5757637
1520,0.58651596
1521,0.5732831
1522,0.615601
1523,0.59052366
1524,0.5789382
1525,0.57486004
1526,0.58077323
1527,0.5818847
1528,0.6163823
1529,0.5766891
1530,0.5822949
1531,0.5858686
1532,0.5741084
1533,0.57606363
1534,0.5744541
1535,0.57682776
1536,0.61558384
1537,0.5733779
1538,0.5744127
1539,0.57439923
1540,0.57499784
1541,0.5772908
1542,0.5911179
1543,0.5739358
1544,0.591031
1545,0.5748788
1546,0.58773553
1547,0.57473314
1548,0.6029714
1549,0.5903129
1550,0.58231187
1551,0.57594687
1552,0.580183
1553,0.6155971
1554,0.57304704
1555,0.5732592
1556,0.5754726
1557,0.57352656
1558,0.5749717
1559,0.5881127
1560,0.6032226
1561,0.57729495
1562,0.5783873
1563,0.57570714
1564,0.58644897
1565,0.5913806
1566,0.5732487
1567,0.57727754
1568,0.6156189
1569,0.61558384
1570,0.62550974
1571,0.5754459
1572,0.5931124
1573,0.5749447
1574,0.57815003
1575,0.582551
1576,0.57475406
1577,0.5736116
1578,0.60272175
1579,0.5735447
1580,0.58371645
1581,0.596859
1582,0.5985237
1583,0.580381
1584,0.59099823
1585,0.61569464
1586,0.5729634
1587,0.5838637
1588,0.5739472
1589,0.61216533
1590,0.5729564
1591,0.58251196
1592,0.5804817
1593,0.5755019
1594,0.5911742
1595,0.5741352
1596,0.5805759
1597,0.5759825
1598,0.5740802
1599,0.57516
1600,0.5881228
1601,0.572913
1602,0.5799595
1603,0.5755044
1604,0.5728249
1605,0.574001
1606,0.5750763
1607,0.5734952
1608,0.5731523
1609,0.5734537
1610,0.5750906
1611,0.5990033
1612,0.61558384
1613,0.5732041
1614,0.6031953
1615,0.5742345
1616,0.57321894
1617,0.5741802
1618,0.58005846
1619,0.5773679
1620,0.5757629
1621,0.59357584
1622,0.5967819
1623,0.61558384
1624,0.58295375
1625,0.5768961
1626,0.57333285
1627,0.57395816
1628,0.5828099
1629,0.5782611
1630,0.5741433
1631,0.57645667
1632,0.5730067
1633,0.60616845
1634,0.59264594
1635,0.5886223
1636,0.57569563
1637,0.59693265
1638,0.58647066
1639,0.57301974
1640,0.57536906
1641,0.6156697
1642,0.615647
1643,0.58459836
1644,0.5881781
1645,0.58374023
1646,0.57415134
1647,0.58373487
1648,0.57439065
1649,0.5731785
1650,0.57282895
1651,0.577467
1652,0.5741963
1653,0.5740704
1654,0.5751819
1655,0.57435536
1656,0.602745
1657,0.579368
1658,0.58240485
1659,0.5765606
1660,0.57739776
1661,0.57537454
1662,0.5781422
1663,0.5796092
1664,0.5841966
1665,0.5768162
1666,0.5845749
1667,0.57471335
1668,0.57623327
1669,0.57451355
1670,0.57592523
1671,0.5797781
1672,0.5761099
1673,0.583743
1674,0.57361114
1675,0.5781895
